product_id,product_link,Processor_Name,Processor_Generation,Clock_Speed,SSD_Capacity,RAM,Graphic_Processor,Graphic_Memory,Touchscreen,Screen_Size,Screen_Resolution,Refresh_Rate,price
COMGE82NVCH5UYM4,https://www.flipkart.com/product/p/item?pid=COMGE82NVCH5UYM4,Core i5,12th Gen,1.7 GHz upto Max 4.4 GHz,512 GB,8 GB,Intel Integrated Arc A350M,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"75,990"
COMGEH36WHXAZ66G,https://www.flipkart.com/product/p/item?pid=COMGEH36WHXAZ66G,Core i5,11th Gen,,512 GB,8 GB,Intel Integrated,,No,39.62 cm (15.6 inch),1920 x 1080$$Pixels pixel,,"50,963"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGCPSUGM4VNZQN,https://www.flipkart.com/product/p/item?pid=COMGCPSUGM4VNZQN,Celeron Dual Core,,,128 GB,4 GB,Intel Integrated UHD Graphics,,No,35.81 cm (14.1 Inch),1920 x 1080 Pixels,,"16,990"
COMFTXCFBFKDK5TP,https://www.flipkart.com/product/p/item?pid=COMFTXCFBFKDK5TP,Core i5,10th Gen,1.6 GHz with Turbo Boost Upto 4.2 GHz,512 GB,8 GB,NVIDIA GeForce MX350,2 GB,Yes,33.78 cm (13.3 inch),1920 x 1080 Pixel,,"81,990"
COMGMV9SGSFNZ8GD,https://www.flipkart.com/product/p/item?pid=COMGMV9SGSFNZ8GD,Ryzen 5 Hexa Core,,2.3GHz Upto 4.2GHz,512 GB,8 GB,AMD Radeon AMD,,Yes,33.78 cm (13.3 Inch),1920 x 1080 Pixel,,"82,500"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGB6DZZVHY7J6K,https://www.flipkart.com/product/p/item?pid=COMGB6DZZVHY7J6K,Ryzen 7 Octa Core,,4.3,512 GB,16 GB,AMD Radeon Radeon Graphics,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixels,,"57,990"
COMGGYEBNC6XDG4W,https://www.flipkart.com/product/p/item?pid=COMGGYEBNC6XDG4W,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"86,070"
COMGGYRHXFUPTDGM,https://www.flipkart.com/product/p/item?pid=COMGGYRHXFUPTDGM,Celeron Dual Core,,"Base Clock 1.10 Ghz, Max Turbo Boost Frequency Up to 2.80 GHz",256 GB,4 GB,Intel Integrated UHD Graphics,,No,35.56 cm (14 inch),1366 x 768 Pixel,,"41,999"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"43,975"
COMGNY3BTHRQ8MJG,https://www.flipkart.com/product/p/item?pid=COMGNY3BTHRQ8MJG,Ryzen 3 Quad Core,,2.4GHz Upto 4.1GHz,512 GB,8 GB,AMD Radeon AMD Radeon 610M Graphics,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"39,990"
COMGH8YQ5EN2X3T7,https://www.flipkart.com/product/p/item?pid=COMGH8YQ5EN2X3T7,Ryzen 3 Quad Core,,"Base Frequency 2.70 GHz, Max Turbo Boost Upto 4.10 GHz",256 GB,8 GB,AMD Radeon AMD,,No,35.56 cm (14 inch),1920 x 1080 Pixels,,"39,990"
COMG6ZFCB5CP39HX,https://www.flipkart.com/product/p/item?pid=COMG6ZFCB5CP39HX,Ryzen 7 Octa Core,,3.2 GHz with Turbo Boost Upto 4.4 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,40.64 cm (16 inch),2560 x 1600 Pixel,,"1,28,998"
COMGDGNF2MQRPDCQ,https://www.flipkart.com/product/p/item?pid=COMGDGNF2MQRPDCQ,Core i7,12th Gen,Base Frequency 2.3 GHz Max Frequency Upto 4.7 GHz,1 TB,16 GB,Intel Integrated Iris Xe,,Yes,35.56 cm (14 inch),2880 x 1800 Pixel,,"1,21,990"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"36,990"
COMG54MFGCDY2ZDG,https://www.flipkart.com/product/p/item?pid=COMG54MFGCDY2ZDG,Core i7,11th Gen,2.8 GHz with Turbo Boost Upto 4.7 GHz,256 GB,8 GB,NVIDIA GeForce MX330,2 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixels,,"65,850"
COMGZMTERHGUKKEG,https://www.flipkart.com/product/p/item?pid=COMGZMTERHGUKKEG,Ryzen 7 Quad Core,,,512 GB,16 GB,AMD Radeon,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"67,420"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMGZWG4GVX8T7T7,https://www.flipkart.com/product/p/item?pid=COMGZWG4GVX8T7T7,Core i7,13th Gen,,1 TB,16 GB,Intel Integrated Iris Xe,,Yes,35.56 cm (14 inch),2880 x 1800 pixel,,"1,39,500"
COMGHNBG4KF5UYJH,https://www.flipkart.com/product/p/item?pid=COMGHNBG4KF5UYJH,Ryzen 3 Dual Core,,2.6 GHz base clock,512 GB,8 GB,AMD Radeon AMD Radeon™ Graphics,,No,35.56 cm (14 inch),1366 x 768 pixel,,"31,999"
COMGJR2KYMR2G6SV,https://www.flipkart.com/product/p/item?pid=COMGJR2KYMR2G6SV,Ryzen 5 Hexa Core,,3.3 Ghz. Turbo Upto 4.2 Ghz.,512 GB,8 GB,AMD Radeon Radeon,,Yes,35.81 cm (14.1 inch),1920 x 1200 pixel,,"59,990"
COMG55HHHTHGWZ5Q,https://www.flipkart.com/product/p/item?pid=COMG55HHHTHGWZ5Q,Core i5,11th Gen,2.4 GHz upto Max Turbo Frequency at 4.2 GHz,512 GB,8 GB,NVIDIA GeForce MX330,2 GB,No,88.9 cm (35 cm),1920 x 1080 Pixels,,"63,090"
COMGFWCYWQ2KEQYW,https://www.flipkart.com/product/p/item?pid=COMGFWCYWQ2KEQYW,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.7 Ghz,1 TB,16 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,Yes,40.64 cm (16 Inch),2560 x 1600 Pixel,,"1,51,990"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMFW3FVS4AMZHKN,https://www.flipkart.com/product/p/item?pid=COMFW3FVS4AMZHKN,Core i7,9th Gen,2.6 GHz with Turbo Boost up to 4.5 GHz,1 TB,16 GB,NVIDIA Quadro T2000,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"1,65,490"
COMGPWFUYCMNAHSJ,https://www.flipkart.com/product/p/item?pid=COMGPWFUYCMNAHSJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"64,990"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGZMHWYM3HH5EH,https://www.flipkart.com/product/p/item?pid=COMGZMHWYM3HH5EH,Ryzen 5 Quad Core,12th Gen,,512 GB,16 GB,NA,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"60,900"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGH2NJCZXMBHEG,https://www.flipkart.com/product/p/item?pid=COMGH2NJCZXMBHEG,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"60,070"
COMGZUPTMS35YZC8,https://www.flipkart.com/product/p/item?pid=COMGZUPTMS35YZC8,Core i7,13th Gen,,512 GB,16 GB,MediaTek Integrated Iris Xe,,Yes,35.56 cm (14 inch),2880 x 1800 pixel,,"1,22,000"
COMGMFWMY5HCFPXF,https://www.flipkart.com/product/p/item?pid=COMGMFWMY5HCFPXF,Core i3,11th Gen,2.00 GHz Upto 3.7 GHz,256 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"38,990"
COMGZ68Q32EUHZCN,https://www.flipkart.com/product/p/item?pid=COMGZ68Q32EUHZCN,Ryzen 7 Octa Core,12th Gen,,16 GB,16 GB,NA,,No,35.56 cm (14 inch),2880 x 1800$$Pixels pixel,,"78,500"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"43,975"
COMG5RQ2HEYHCJEC,https://www.flipkart.com/product/p/item?pid=COMG5RQ2HEYHCJEC,Core i3,11th Gen,3.0 GHz with Turbo Boost up to 4.1 GHz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"44,990"
COMGZKHQUQDBWXHT,https://www.flipkart.com/product/p/item?pid=COMGZKHQUQDBWXHT,Ryzen 7 Octa Core,,3.2GHz Upto 4.4GHz,512 GB,16 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"54,990"
COMG36BSV74DD6JX,https://www.flipkart.com/product/p/item?pid=COMG36BSV74DD6JX,Ryzen 5 Hexa Core,,3.0 GHz with Turbo Boost Upto 4.0 Ghz,512 GB,8 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,120 Hz,"58,990"
COMGDQHJGJXPQYY9,https://www.flipkart.com/product/p/item?pid=COMGDQHJGJXPQYY9,Ryzen 7 Octa Core,,Max Boost Frequency Upto 4.7 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 inch),2560 x 1440 Pixel,165 Hz,"1,24,990"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"36,990"
COMFXU6PAZMV7SJ6,https://www.flipkart.com/product/p/item?pid=COMFXU6PAZMV7SJ6,Core i7,11th Gen,4.70 GHz Max Turbo Frequency,512 GB,8 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"67,990"
COMG6AKVSTDTYTEV,https://www.flipkart.com/product/p/item?pid=COMG6AKVSTDTYTEV,Core i5,10th Gen,Max Frequency Up to 4.2 GHz,512 GB,8 GB,NVIDIA GeForce MX330,2 GB,No,39.62 cm (15.6 Inch),1920 x 1080 pixel,,"52,488"
COMGH2WT8TVQ5H6T,https://www.flipkart.com/product/p/item?pid=COMGH2WT8TVQ5H6T,Core i5,12th Gen,Max Frequency Up to 2.4 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,Yes,33.78 cm (13.3 Inch),2880 x 1800 Pixel,,"93,490"
COMGKC6Y2WKZNUCQ,https://www.flipkart.com/product/p/item?pid=COMGKC6Y2WKZNUCQ,Core i7,12th Gen,2.3 GHz with Max Turbo Boost Frequency Up to 4.70 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,103.23 cm (40.64 cm),2560 x 1600 Pixel,,"1,67,990"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMG666GCXWNZJEA,https://www.flipkart.com/product/p/item?pid=COMG666GCXWNZJEA,Core i7,11th Gen,1.9 GHz to Max Turbo Frequency at 4.6 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050Ti,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 pixel,120 Hz,"96,999"
COMGZVGMJPAYF83Z,https://www.flipkart.com/product/p/item?pid=COMGZVGMJPAYF83Z,Core i5,13th Gen,,512 GB,16 GB,Intel Integrated,,Yes,35.56 cm (14 inch),2880 x 1800 pixel,,"1,15,000"
COMGKEMF3GH4NV8V,https://www.flipkart.com/product/p/item?pid=COMGKEMF3GH4NV8V,Core i7,12th Gen,,1 TB,16 GB,NVIDIA GeForce RTX RTX3050Ti- 4GB,4 GB,No,39.62 cm (15.6 inch),1080*1920 pixel,,"99,998"
COMGHF2FPVYK3F4Y,https://www.flipkart.com/product/p/item?pid=COMGHF2FPVYK3F4Y,Core i3,11th Gen,3.0,256 GB,8 GB,Intel Integrated INTEL UHD,,No,35.56 cm (14 inch),1920 x 1080 pixel,60 Hz,"36,990"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMG49CZHJZVU8WH,https://www.flipkart.com/product/p/item?pid=COMG49CZHJZVU8WH,Celeron Dual Core,,1.1 GHz with Turbo Boost Upto 2.4 GHz,,4 GB,Intel Integrated HD 500,,No,39.62 cm (15.6 inch),1366 x 768 Pixels,,"19,990"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGZKHQMRTUJH3J,https://www.flipkart.com/product/p/item?pid=COMGZKHQMRTUJH3J,Ryzen 7 Octa Core,,3.2GHz Upto 4.4GHz,512 GB,16 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"56,990"
COMGG23CYN8HX6CS,https://www.flipkart.com/product/p/item?pid=COMGG23CYN8HX6CS,Core i5,11th Gen,2.70 GHz Max Turbo Boost Frequency Up to 4.50 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"65,990"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMG9FSFTNHYFTGF,https://www.flipkart.com/product/p/item?pid=COMG9FSFTNHYFTGF,Core i5,11th Gen,4.4,512 GB,8 GB,NVIDIA GeForce GTX GTX 1650,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"67,490"
COMGDJPHTHD4JJNG,https://www.flipkart.com/product/p/item?pid=COMGDJPHTHD4JJNG,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,40.89 cm (16.1 Inch),1920 x 1080 Pixel,,"92,990"
COMG9GE7EHAN6YC8,https://www.flipkart.com/product/p/item?pid=COMG9GE7EHAN6YC8,Core i3,11th Gen,,,8 GB,Intel Integrated,,No,39.62 cm (15.6 inch),1920 X 1080$$Pixels pixel,,"42,500"
COMGPGPRVGKD6H7F,https://www.flipkart.com/product/p/item?pid=COMGPGPRVGKD6H7F,Core i5,12th Gen,,512 GB,16 GB,Intel Integrated ?Integrated,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"59,990"
COMGEVRDHRVVGZYQ,https://www.flipkart.com/product/p/item?pid=COMGEVRDHRVVGZYQ,Core i7,12th Gen,,512 GB,16 GB,NVIDIA GeForce NVIDIA GeForce MX550 2GB DDR6,2 GB,Yes,35.56 cm (14 inch),1920 * 1200 pixel,,"1,09,790"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"46,000"
COMGKW2NUQJFVKSC,https://www.flipkart.com/product/p/item?pid=COMGKW2NUQJFVKSC,Celeron Dual Core,,"Base Frequency 1.1 GHz, Max Turbo Boost Frequency Up to 2.8 GHz",,4 GB,Intel Integrated UHD,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixels,,"18,990"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"36,990"
COMG68M5ZQQZDWYX,https://www.flipkart.com/product/p/item?pid=COMG68M5ZQQZDWYX,Core i5,11th Gen,3.1 GHz with Turbo Boost up to 4.4 GHz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"70,980"
COMGMGXFSGJSSGGD,https://www.flipkart.com/product/p/item?pid=COMGMGXFSGJSSGGD,Ryzen 5 Quad Core,,2.8 GHz upto max turbo frequency at 4.3 Ghz,512 GB,16 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"59,990"
COMGF3324VCUJTUF,https://www.flipkart.com/product/p/item?pid=COMGF3324VCUJTUF,Ryzen 5 Hexa Core,,2.9 GHz with Max Turbo Boost Frequency Up to 4.5 GHz,512 GB,16 GB,AMD Radeon AMD,,Yes,33.78 cm (13.3 Inch),2880 x 1800 Pixel,,"96,990"
COMEXNW7TN2J29VZ,https://www.flipkart.com/product/p/item?pid=COMEXNW7TN2J29VZ,Core i5,8th Gen,1.6 GHz with Turbo Boost Upto 3.4 GHz,256 GB,8 GB,Intel Integrated UHD620,,No,33.78 cm (13.3 inch),1920 x 1080 Pixel,,"69,990"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMGMGXF9HMY69WF,https://www.flipkart.com/product/p/item?pid=COMGMGXF9HMY69WF,Ryzen 7 Octa Core,,2.0 GHz upto max turbo frequency at 4.5 Ghz,512 GB,16 GB,AMD Radeon AMD,,No,40.64 cm (16 Inch),1920 x 1200 Pixel,,"70,990"
COMG3ZF8XMYZVJZ4,https://www.flipkart.com/product/p/item?pid=COMG3ZF8XMYZVJZ4,Core i7,11th Gen,3.3 GHz with Turbo Boost up to 4.8 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3070,8 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"1,17,990"
COMGH8YQNBPF3WWP,https://www.flipkart.com/product/p/item?pid=COMGH8YQNBPF3WWP,Ryzen 5 Hexa Core,,"Base Frequency 2.30 GHz, Max Turbo Upto 4.30 GHz",512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 Pixels,,"54,490"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMFW3FVGFJGECKR,https://www.flipkart.com/product/p/item?pid=COMFW3FVGFJGECKR,Core i7,8th Gen,1.9 GHz with Turbo Boost up to 4.8 GHz,512 GB,16 GB,NVIDIA Quadro P520,2 GB,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"2,44,801"
COMGYZPAMNSCMYFZ,https://www.flipkart.com/product/p/item?pid=COMGYZPAMNSCMYFZ,Core i3,11th Gen,3.5 GHz,,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 Pixels,,"41,700"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGG3YCJRSNFBFF,https://www.flipkart.com/product/p/item?pid=COMGG3YCJRSNFBFF,Ryzen 5 Hexa Core,,3.3 GHz with Max Turbo Boost Frequency Up to 4.5 GHz,1 TB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),2560 x 1440 Pixel,,"84,990"
COMGGJZFPN8XAN83,https://www.flipkart.com/product/p/item?pid=COMGGJZFPN8XAN83,Ryzen 7 Octa Core,,Max Boost Upto 4.7 GHz,1 TB,16 GB,AMD Radeon Radeon 680M,6 GB,Yes,40.64 cm (16 Inch),2560 x 1600 Pixels,,"1,56,990"
COMG5UZBMHXS9KYT,https://www.flipkart.com/product/p/item?pid=COMG5UZBMHXS9KYT,Core i7,11th Gen,3.3 GHz with Turbo Boost Upto 4.8 GHz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,120 Hz,"79,990"
COMFVKZGXTWHKRDH,https://www.flipkart.com/product/p/item?pid=COMFVKZGXTWHKRDH,Core i5,10th Gen,1.6 GHz with Turbo Boost Upto 4.2 GHz,512 GB,8 GB,Intel Integrated UHD,,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"1,09,990"
COMGZDQJ4B22ZHWM,https://www.flipkart.com/product/p/item?pid=COMGZDQJ4B22ZHWM,Core i5,13th Gen,Upto 4.60GHz,512 GB,16 GB,Intel Integrated Integrated,,Yes,35.56 cm (14 Inch),2880 x 1800 Pixel,90 Hz,"1,04,990"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMFTXCFX6GRXGJW,https://www.flipkart.com/product/p/item?pid=COMFTXCFX6GRXGJW,Core i5,10th Gen,2.5 GHz with Turbo Boost Upto 4.5 GHz,512 GB,16 GB,NVIDIA GeForce GTX 1650 Ti with Max-Q Design,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"97,500"
COMGGJZFU6AUM97H,https://www.flipkart.com/product/p/item?pid=COMGGJZFU6AUM97H,Core i7,12th Gen,Base Frequency 2.3 GHz Max Boost Upto 4.7 GHz,512 GB,16 GB,Intel Integrated NVIDIA GeForce RTX 3060,6 GB,No,40.64 cm (16 Inch),2560 x 1600 Pixels,165 Hz,"1,54,990"
COMGFPEHZGNAGD3F,https://www.flipkart.com/product/p/item?pid=COMGFPEHZGNAGD3F,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,256 GB,8 GB,Intel Integrated UHD Graphics,,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"52,937"
COMGQA2VZGNBZCHM,https://www.flipkart.com/product/p/item?pid=COMGQA2VZGNBZCHM,M2,,,256 GB,8 GB,NA,,No,38.86 cm (15.3 Inch),2880 x 1864 Pixel,,"1,34,900"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"46,000"
COMEWNDHFURW3QBH,https://www.flipkart.com/product/p/item?pid=COMEWNDHFURW3QBH,Core i7,7th Gen,2.8 GHz with Turbo Boost Upto 3.8 GHz,,8 GB,NVIDIA GeForce GTX 1050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"70,990"
COMGQA2VJWQG2FKC,https://www.flipkart.com/product/p/item?pid=COMGQA2VJWQG2FKC,M2,,,256 GB,8 GB,NA,,No,38.86 cm (15.3 Inch),2880 x 1864 Pixel,,"1,34,900"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"40,990"
COMF8CCGUMHK6Z77,https://www.flipkart.com/product/p/item?pid=COMF8CCGUMHK6Z77,Core i5,8th Gen,1.6 GHz with Turbo Boost Upto 3.4 GHz,,8 GB,NVIDIA GeForce MX150,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"64,821"
COMGQA2VDXKMHYUJ,https://www.flipkart.com/product/p/item?pid=COMGQA2VDXKMHYUJ,M2,,,256 GB,8 GB,NA,,No,38.86 cm (15.3 Inch),2880 x 1864 Pixel,,"1,34,900"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMGQA2VHSXPNFRJ,https://www.flipkart.com/product/p/item?pid=COMGQA2VHSXPNFRJ,M2,,,512 GB,8 GB,NA,,No,38.86 cm (15.3 Inch),2880 x 1864 Pixel,,"1,54,900"
